PATH,CLOSEST_HYDROPHONE,DISTANCE,ALL_VALID,PREDICTED,IS_NEARBY,H0 TOA,H0 VALID,H0 REASON,H0 IS_NEARBY,H0 CONFIDENCE,H0 H0_RAW_spectral_flatness,H0 H0_FILTERED_spectral_centroid_hz,H0 H0_FILTERED_time_to_secondary_peak_ms,H0 H0_RAW_rise_time_ms,H0 H0_RAW_spectral_centroid_hz,H0 H0_FILTERED_rise_time_ms,H0 H0_FILTERED_fwhm_ms,H1 TOA,H1 VALID,H1 REASON,H1 IS_NEARBY,H1 CONFIDENCE,H1 RAW_spectral_flatness,H1 FILTERED_spectral_centroid_hz,H1 FILTERED_time_to_secondary_peak_ms,H1 RAW_rise_time_ms,H1 RAW_spectral_centroid_hz,H1 FILTERED_rise_time_ms,H1 FILTERED_fwhm_ms,H2 TOA,H2 VALID,H2 REASON,H2 IS_NEARBY,H2 CONFIDENCE,H2 RAW_spectral_flatness,H2 FILTERED_spectral_centroid_hz,H2 FILTERED_time_to_secondary_peak_ms,H2 RAW_rise_time_ms,H2 RAW_spectral_centroid_hz,H2 FILTERED_rise_time_ms,H2 FILTERED_fwhm_ms,H3 TOA,H3 VALID,H3 REASON,H3 IS_NEARBY,H3 CONFIDENCE,H3 RAW_spectral_flatness,H3 FILTERED_spectral_centroid_hz,H3 FILTERED_time_to_secondary_peak_ms,H3 RAW_rise_time_ms,H3 RAW_spectral_centroid_hz,H3 FILTERED_rise_time_ms,H3 FILTERED_fwhm_ms
H0_Closest_10FT_epoch_8,H0,10FT,True,0,True,1.34780760175,True,VALID,True,0.95,0.29214317,32079.812579050955,15.8272,5.85856,74704.86448582033,5.88544,2.3692800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_80,H0,10FT,True,0,True,1.33645912175,True,VALID,True,0.99,0.24919912,32093.474939120908,9.198080000000001,0.68224,66684.49844052875,0.85376,3.9424000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_81,H0,10FT,True,0,True,0.5704328817500001,True,VALID,True,1.0,0.23708716,32102.632005218904,11.35232,1.16224,64977.85495729214,2.19392,3.9168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_82,H0,10FT,True,0,True,1.67190616175,True,VALID,True,0.96,0.23016901,32043.44789117517,19.44448,3.10656,64767.446599811585,2.88896,3.87072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_83,H0,10FT,True,0,True,0.6399586417500001,True,VALID,True,0.96,0.24711959,32055.189337714044,8.20224,3.80416,66921.42732261293,2.72128,3.9936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_84,H0,10FT,True,0,True,1.85083352175,True,VALID,True,0.98,0.22684821,32043.764949828277,8.29952,3.7619200000000004,64126.3594799691,1.8406399999999998,3.93344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_85,H0,10FT,True,0,True,1.03030744175,True,VALID,True,0.98,0.24119954,32078.88053198854,11.85152,1.56032,66182.07154246794,3.13984,3.96672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_86,H0,10FT,True,0,True,0.23876056175,True,VALID,True,1.0,0.2124177,32069.95523489975,8.3648,0.0,40213.294513239234,3.9475200000000004,2.23872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_87,H0,10FT,True,0,True,1.51669208175,True,VALID,True,0.96,0.21123397,32153.694662352267,3.49824,0.0,39464.336684198934,1.31328,1.55008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_88,H0,10FT,True,0,True,0.67311064175,True,VALID,True,1.0,0.22249387,32082.771872473277,9.00992,0.73216,63798.03370972519,1.76512,2.19136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_89,H0,10FT,True,0,True,1.8369544817499999,True,VALID,True,1.0,0.2159812,32082.679235459338,6.27072,1.0316800000000002,62015.45110161545,0.93312,1.8278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_9,H0,10FT,True,0,True,0.51254232175,True,VALID,True,0.8416666666666667,0.28228512,32118.569909099748,12.35072,4.16128,73373.39234850212,4.1958400000000005,4.01408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_90,H0,10FT,True,0,True,0.9100527217500001,True,VALID,True,0.99,0.21254593,32050.59268597442,13.88032,3.6339200000000003,60809.66855543758,3.86304,4.79872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_91,H0,10FT,False,0,True,0.01801304175,False,TOO_EARLY,True,1.0,0.22512674,32023.495551024345,8.34176,0.896,62738.74589790984,1.6704,1.2864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_92,H0,10FT,True,0,True,1.25820632175,True,VALID,True,0.62,0.3237668,31978.88847467933,8.36352,4.4288,78127.55154984088,4.44928,1.61408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_93,H0,10FT,True,0,True,0.43775064175,True,VALID,True,1.0,0.24876797,32070.338768419653,13.824,1.1737600000000001,66519.90673536326,1.27488,3.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_94,H0,10FT,True,0,True,1.6429064817499999,True,VALID,True,0.98,0.23651132,31975.344605139493,7.60192,3.56096,65186.414888030384,3.81952,4.659199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_95,H0,10FT,True,0,True,0.70406616175,True,VALID,True,0.94,0.24413207,32037.116442067632,17.59488,3.776,66348.53020995145,3.81184,4.77568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_96,H0,10FT,True,0,True,1.9361109617499999,True,VALID,True,0.96,0.23147203,32080.145364698335,10.7648,4.14848,64824.32140996493,4.17152,4.97664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_97,H0,10FT,True,0,True,1.0182498417499999,True,VALID,True,0.98,0.19665973,32080.515323429023,21.465600000000002,3.63648,58324.1233876263,1.37344,4.87936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_98,H0,10FT,True,0,True,0.11348568175000001,True,VALID,True,0.98,0.20851879,32111.141557073326,14.29376,3.67104,60423.65054671242,2.5791999999999997,4.789759999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_99,H0,10FT,True,0,True,1.34591576175,True,VALID,True,0.95,0.25163206,32090.34849166848,10.3936,3.84256,67199.55436623094,3.3408,3.90912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_0,H0,20FT,True,0,False,1.24810840175,True,VALID,False,0.88,0.29512906,32006.13777084394,17.16864,4.1088000000000005,74621.90329466935,4.6912,4.65664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_1,H0,20FT,True,0,False,1.62570200175,True,VALID,False,0.98,0.42390576,32025.278068146734,7.54304,2.0198400000000003,94283.80121190123,1.93408,2.55232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_10,H0,20FT,True,0,False,1.0050517617499999,True,VALID,False,1.0,0.38035107,31964.201598240725,11.74144,1.8496000000000001,87499.44561427266,1.89568,3.71712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_11,H0,20FT,False,0,False,0.07461336175000001,False,TOO_EARLY,False,1.0,0.39663315,31922.987531377985,20.4032,1.17888,88366.95030433386,1.28768,4.70784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_12,H0,20FT,True,0,False,1.1198357617499999,True,VALID,False,1.0,0.34786937,31967.333143882875,17.024,3.66464,81782.00677144539,3.63648,3.87968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_13,H0,20FT,True,0,False,0.23317976175,True,VALID,False,1.0,0.33962265,31956.800728445483,17.39904,1.7779200000000002,79461.70315011151,1.85856,2.08768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_14,H0,20FT,True,0,False,1.50967512175,True,VALID,False,0.66,0.26782736,32006.157840747288,13.87136,3.8848,69882.42692774606,3.6992000000000003,4.45568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_15,H0,20FT,True,0,False,0.43296856175000004,True,VALID,False,0.77,0.3027654,32008.291318542808,10.297600000000001,3.872,75710.90625630874,3.0784,3.91808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_16,H0,20FT,True,0,False,1.68150872175,True,VALID,False,1.0,0.3878262,32005.28524205858,17.21856,2.3782400000000004,87423.86442360637,2.4038399999999998,3.80672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_17,H0,20FT,True,0,False,0.76070616175,True,VALID,False,1.0,0.35830727,31934.168181494562,10.61888,1.47712,83994.1230313838,1.32992,3.3600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_18,H0,20FT,False,0,False,2.02129880175,False,TOO_LATE,False,1.0,0.36487025,32230.173111872216,0,1.8816,85335.86600916354,3.27808,3.94496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_19,H0,20FT,True,0,False,1.16045016175,True,VALID,False,1.0,0.38476416,31936.09839208775,8.82944,1.888,88934.44280485979,1.93792,3.87712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_2,H0,20FT,True,0,False,0.78461784175,True,VALID,False,0.99,0.37011635,31986.86570584693,9.20704,0.9139200000000001,86022.03470457539,1.92512,3.7644800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_20,H0,20FT,True,0,False,0.36928728175000003,True,VALID,False,0.99,0.33983406,31928.361671960254,8.66304,2.04032,80905.44534966644,1.9456,3.7696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_21,H0,20FT,True,0,False,1.5833468017499999,True,VALID,False,1.0,0.338169,31976.70127661516,10.66368,3.04256,80815.29470916935,2.9913600000000002,3.81056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_22,H0,20FT,True,0,False,0.7639176817500001,True,VALID,False,1.0,0.36213177,31989.8426682635,10.39488,4.16896,83657.97102413805,4.2048,4.10752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_23,H0,20FT,False,0,False,1.93376216175,False,TOO_LATE,False,1.0,0.35947376,31987.43778060459,18.126079999999998,1.66528,83364.77761241629,2.93248,4.17664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_24,H0,20FT,True,0,False,1.20121048175,True,VALID,False,1.0,0.40167138,32066.434686422337,13.441279999999999,4.1548799999999995,90965.3766768845,1.40416,4.57728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_25,H0,20FT,True,0,False,0.33079896175,True,VALID,False,1.0,0.3557517,31984.839330238065,10.04416,3.05664,82790.51596268221,3.0528,3.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_26,H0,20FT,True,0,False,1.38323288175,True,VALID,False,0.98,0.3958688,32023.80492351409,13.28384,2.02496,90034.67761574312,2.32192,4.63488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_27,H0,20FT,True,0,False,0.60267096175,True,VALID,False,1.0,0.37987912,32018.743741622227,11.30496,3.12704,87681.86819778164,3.69408,4.37504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_28,H0,20FT,True,0,False,1.7526805617499999,True,VALID,False,1.0,0.34024686,31993.231712061024,11.868160000000001,4.25856,81862.02522797594,4.122879999999999,4.04096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_29,H0,20FT,True,0,False,0.8773013617500001,True,VALID,False,1.0,0.38868707,31935.7083338557,8.021759999999999,1.88672,87561.40554703638,1.91744,3.1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_3,H0,20FT,True,0,False,1.7975458417499999,True,VALID,False,1.0,0.39143705,31977.43449203303,23.226879999999998,2.0326400000000002,90053.2548427132,2.18112,3.73888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_30,H0,20FT,False,0,False,1.9447804017499999,False,TOO_LATE,False,0.95,0.33495718,32025.232139463275,10.384640000000001,3.1142399999999997,79699.75883441397,3.0656,3.39712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_31,H0,20FT,True,0,False,1.0712008817499998,True,VALID,False,1.0,0.341207,31996.70290901021,11.79264,1.7728,81715.52283484899,1.8060800000000001,2.65344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_32,H0,20FT,True,0,False,0.23100376175,True,VALID,False,0.99,0.3817749,31930.131357282364,12.13824,1.9046399999999999,86458.28333994185,4.19712,1.13408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_33,H0,20FT,True,0,False,1.39122648175,True,VALID,False,0.99,0.36735865,32035.99126257815,17.53984,4.12928,85982.38461593118,4.11008,4.33792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_34,H0,20FT,True,0,False,0.61565016175,True,VALID,False,0.98,0.3578583,31993.967421955873,10.23616,1.4310399999999999,84233.08464989476,1.3926399999999999,2.17728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_35,H0,20FT,True,0,False,1.8453640817499999,True,VALID,False,0.78,0.31897685,32039.315887899156,10.70336,3.2192000000000003,77756.3867623643,3.1744,3.9539199999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_36,H0,20FT,True,0,False,0.8787362417500001,True,VALID,False,0.98,0.34865567,31997.38419202078,19.68,4.10368,81170.60563689345,4.1113599999999995,3.95648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_37,H0,20FT,True,0,True,1.9529762417499998,True,VALID,True,0.98,0.23122515,31955.35859071916,20.620800000000003,0.0,39679.27995397996,1.30944,3.87456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_38,H0,20FT,True,0,False,1.06118360175,True,VALID,False,0.99,0.338843,31988.541540310398,10.088959999999998,2.97344,82003.68207236046,3.03232,3.81696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_39,H0,20FT,True,0,False,0.21740888175,True,VALID,False,1.0,0.41147235,31968.332054597977,13.45152,3.56096,92212.89444280886,3.66592,2.3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_4,H0,20FT,True,0,False,0.71443800175,True,VALID,False,1.0,0.32568267,31950.278630274806,8.67072,1.82912,79771.35836474404,1.89696,3.7248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_40,H0,20FT,True,0,False,1.39186520175,True,VALID,False,1.0,0.4048903,31919.30759230055,8.744959999999999,1.1686400000000001,91675.47544309842,1.3043200000000001,3.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_41,H0,20FT,True,0,False,0.46637656175000003,True,VALID,False,1.0,0.3862631,32002.972230924497,10.90048,4.57344,87059.79255321204,4.61824,4.0217600000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_42,H0,20FT,True,0,False,1.74792792175,True,VALID,False,1.0,0.40660548,31934.871000881743,10.88,1.94048,91210.16290486968,1.93152,2.02752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_43,H0,20FT,True,0,False,0.97710168175,True,VALID,False,1.0,0.35727018,31962.05894289903,6.17472,2.06208,83651.67668828384,2.07232,3.0054399999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_44,H0,20FT,False,0,False,2.01015896175,False,TOO_LATE,False,0.71,0.3130674,32174.226922728656,12.419839999999999,1.1328,76377.9912692325,1.23136,3.7619200000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_45,H0,20FT,True,0,False,1.0535496817499999,True,VALID,False,0.93,0.41395345,32087.251259291384,24.35968,4.19328,91629.80537370012,4.1983999999999995,1.60512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_46,H0,20FT,True,0,False,0.25284440175,True,VALID,False,1.0,0.3785498,31984.971622263198,22.012159999999998,3.5456,87100.43360120355,3.47008,3.90912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_47,H0,20FT,True,0,False,1.5553084017499998,True,VALID,False,1.0,0.3803167,31995.47170198202,15.935999999999998,3.5161599999999997,85615.00956170185,3.46496,2.63296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_48,H0,20FT,True,0,False,0.54901336175,True,VALID,False,1.0,0.3649285,31978.424305271896,10.67392,1.14816,85558.27121506532,1.2300799999999998,3.8912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_49,H0,20FT,True,0,False,1.7632610417499999,True,VALID,False,1.0,0.3662758,31936.70903514447,16.848640000000003,3.5916799999999998,86104.93635718623,3.70688,3.7248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_5,H0,20FT,True,0,False,1.95463128175,True,VALID,False,1.0,0.4025162,31940.035775176064,10.9504,2.464,91229.47695817248,2.49472,3.61728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_50,H0,20FT,True,0,False,0.87392216175,True,VALID,False,0.98,0.4213993,32042.92018452789,5.48992,1.19424,92769.1502839158,1.28,1.64992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_51,H0,20FT,False,0,False,0.00016728174999999998,False,TOO_EARLY,False,0.98,0.44181266,35159.42359795616,8.65024,0.34304,95517.37511381682,4.66432,1.1865599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_52,H0,20FT,True,0,False,0.90076760175,True,VALID,False,1.0,0.39284527,31971.41764614498,9.78944,3.44576,88532.20400986595,3.3472,3.81696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_53,H0,20FT,False,0,False,0.04560600175,False,TOO_EARLY,False,1.0,0.38561344,32004.03782837612,12.643839999999999,1.1583999999999999,87770.959718518,1.23136,2.8825600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_54,H0,20FT,True,0,False,1.24529112175,True,VALID,False,1.0,0.39274848,31977.348357193427,17.619200000000003,3.8182400000000003,89148.62421967534,4.19072,3.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_55,H0,20FT,True,0,False,0.43562328175000004,True,VALID,False,0.99,0.39894593,31961.903569959402,8.32896,1.15456,89484.01137084299,1.19936,3.85792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_56,H0,20FT,True,0,False,1.6454882417499999,True,VALID,False,1.0,0.380082,31987.250825976786,13.97376,3.64416,87577.62484640982,3.66208,3.96032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_57,H0,20FT,True,0,False,0.8239266417500001,True,VALID,False,1.0,0.3847763,31935.612574256702,21.391360000000002,1.1737600000000001,87201.75771116505,1.25824,2.17344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_58,H0,20FT,False,0,True,0.00345560175,False,TOO_EARLY,True,0.9,0.22861804,32019.531482158898,0,0.0,39032.92996206197,5.216,1.85344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_59,H0,20FT,True,0,False,0.98153304175,True,VALID,False,1.0,0.33941603,31945.130797393,7.7030400000000006,1.43232,80697.2617574499,1.3043200000000001,3.90016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_6,H0,20FT,True,0,False,0.87899096175,True,VALID,False,1.0,0.39335784,31982.319618334426,18.76736,1.8406399999999998,89247.85603438555,1.8944,2.3616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_60,H0,20FT,True,0,False,0.19474520174999999,True,VALID,False,1.0,0.35365054,31982.059479399857,11.41888,1.18144,82309.35328508887,1.28512,1.63584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_61,H0,20FT,True,0,False,0.8888367217500001,True,VALID,False,1.0,0.34976596,31953.264159883365,17.31968,1.11872,81913.37083816853,1.2019199999999999,3.83616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_62,H0,20FT,False,0,False,0.009049201750000001,False,TOO_EARLY,False,0.96,0.3302939,31979.077258683752,17.43488,1.13408,80432.2955568622,3.72992,3.8655999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_63,H0,20FT,True,0,False,1.14292824175,True,VALID,False,1.0,0.36034894,31950.282301263243,17.73696,3.6966400000000004,84328.83723626513,3.64288,3.98208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_64,H0,20FT,True,0,False,0.32147800175,True,VALID,False,0.99,0.33120808,31969.183614351216,17.2928,2.0326400000000002,80178.98220613528,2.14656,3.94496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_65,H0,20FT,True,0,False,1.50586840175,True,VALID,False,0.99,0.3366065,31958.846097600006,7.79648,1.86624,80833.57536817018,1.89568,3.87968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_66,H0,20FT,True,0,False,0.61505240175,True,VALID,False,1.0,0.41758057,31966.185095508907,11.16928,3.84128,93091.41241938689,3.7632,2.5817599999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_67,H0,20FT,True,0,False,1.82570712175,True,VALID,False,1.0,0.34324688,31918.142373409533,8.42496,1.12128,80646.05742276718,1.2172800000000001,3.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_68,H0,20FT,True,0,False,0.97509464175,True,VALID,False,0.74,0.27045482,32002.14037924739,10.101759999999999,3.8848,70164.60192181058,3.74528,4.50816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_69,H0,20FT,False,0,False,0.06489048175,False,TOO_EARLY,False,0.6525,0.28300187,32040.188712657124,9.87392,3.84896,71357.28575390215,3.70176,3.91296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_7,H0,20FT,False,0,False,7.512174999999999e-05,False,TOO_EARLY,False,0.96,0.54738456,38763.93484775297,0,0.89472,112452.91564839268,0.66816,0.7372799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_70,H0,20FT,True,0,False,1.13298264175,True,VALID,False,1.0,0.35679138,31967.11092407152,10.142719999999999,2.09536,82731.13214393542,2.18752,3.91936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_71,H0,20FT,True,0,False,0.26853848175,True,VALID,False,1.0,0.35539347,31967.39241936792,10.60992,1.5424,84488.78747764263,2.56128,3.86048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_72,H0,20FT,True,0,False,1.3468604017499999,True,VALID,False,0.97,0.42879227,32049.582882854993,3.03616,1.15072,93471.27775324034,1.1891200000000002,1.47712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_73,H0,20FT,True,0,False,0.48456152175,True,VALID,False,1.0,0.40952113,31966.893910998922,20.63232,3.49568,92420.71555160997,3.55968,4.43264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_74,H0,20FT,True,0,False,1.6469500017499998,True,VALID,False,1.0,0.37357706,31971.56844245956,10.03904,4.7744,85336.9140489302,4.67968,4.5900799999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_75,H0,20FT,True,0,False,0.70761816175,True,VALID,False,1.0,0.39489213,32001.567866574762,12.46336,3.52768,90017.54756878997,3.3945600000000002,4.6335999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_76,H0,20FT,True,0,False,1.89555800175,True,VALID,False,1.0,0.3637443,31986.976701199557,11.19744,1.12128,83201.48889413489,1.1955200000000001,3.9168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_77,H0,20FT,True,0,False,0.90357336175,True,VALID,False,0.99,0.34099442,31940.559226757934,9.31968,2.3372800000000002,80289.96686186737,2.3552,3.90784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_78,H0,20FT,False,0,False,0.03983576175,False,TOO_EARLY,False,1.0,0.37474164,31975.346070127653,8.42624,1.1635199999999999,86671.77690724249,1.2787199999999999,3.33696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_79,H0,20FT,True,0,False,1.32830552175,True,VALID,False,0.99,0.4019234,31975.6056809205,11.23328,1.1776,89226.29781010552,4.66432,3.9257600000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
