PATH,TRUTH,PREDICTED,H0 TOA,H1 TOA,H2 TOA,H3 TOA,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY
2_epoch_061_2026-02-07--15-45-29.bin,2,2,0.38755584,0.38751872,0.38750464,0.38750976,True,True,True,True
2_epoch_062_2026-02-07--15-45-36.bin,2,2,1.83405824,1.8340070400000001,1.83399168,1.83402112,True,True,True,True
2_epoch_063_2026-02-07--15-45-42.bin,2,2,1.23510656,1.23508608,1.23506304,1.23507584,True,True,True,True
2_epoch_064_2026-02-07--15-45-49.bin,2,2,0.63619968,0.63615744,0.63614592,0.63616128,True,True,True,True
2_epoch_065_2026-02-07--15-45-56.bin,2,2,0.035384320000000004,0.03536256,0.03533568,0.03536896,True,True,True,True
2_epoch_066_2026-02-07--15-46-03.bin,2,2,1.48136192,1.48131584,1.48130176,1.48131456,True,True,True,True
2_epoch_067_2026-02-07--15-46-09.bin,2,2,0.8793740800000001,0.879328,0.87929216,0.879328,True,True,True,True
2_epoch_068_2026-02-07--15-46-16.bin,2,2,0.27980288000000003,0.27975296,0.27973888,0.27975936,True,True,True,True
2_epoch_069_2026-02-07--15-46-23.bin,2,2,1.7280192,1.72798592,1.72796544,1.72800768,True,True,True,True
2_epoch_070_2026-02-07--15-46-29.bin,2,2,1.12797824,1.12794368,1.12793984,1.1279628800000001,True,True,True,True
2_epoch_071_2026-02-07--15-46-36.bin,2,2,0.52691456,0.52688512,0.52686848,0.5268902400000001,True,True,True,True
2_epoch_072_2026-02-07--15-46-43.bin,2,2,1.9751872000000001,1.9751552,1.9751424,1.9751526400000001,True,True,True,True
2_epoch_073_2026-02-07--15-46-50.bin,2,2,1.3748544,1.37484416,1.37480704,1.3748224,True,True,True,True
2_epoch_074_2026-02-07--15-46-56.bin,2,2,0.77708416,0.77705216,0.77703424,0.777056,True,True,True,True
2_epoch_075_2026-02-07--15-47-03.bin,2,2,0.17701888000000002,0.17697664,0.17696128,0.17697536,True,True,True,True
2_epoch_076_2026-02-07--15-47-10.bin,2,2,1.62720128,1.62716416,1.62715136,1.6271731200000001,True,True,True,True
2_epoch_077_2026-02-07--15-47-17.bin,2,2,1.0309747200000001,1.03093376,1.03091968,1.030944,True,True,True,True
2_epoch_078_2026-02-07--15-47-23.bin,2,2,0.43158656,0.43154688,0.43154304,0.43156096,True,True,True,True
2_epoch_079_2026-02-07--15-47-30.bin,2,2,1.8802944000000001,1.8802560000000001,1.88024192,1.88027904,True,True,True,True
2_epoch_080_2026-02-07--15-47-37.bin,2,2,1.27834368,1.27831936,1.27830656,1.27832704,True,True,True,True
2_epoch_081_2026-02-07--15-47-44.bin,2,2,0.68017664,0.68015488,0.6801152,0.68015488,True,True,True,True
2_epoch_082_2026-02-07--15-47-50.bin,2,2,0.07840512,0.07837568,0.07836416,0.07837696,True,True,True,True
2_epoch_083_2026-02-07--15-47-57.bin,2,1,1.525376,1.52533504,1.52533504,1.52533888,True,True,True,True
2_epoch_084_2026-02-07--15-48-04.bin,2,2,0.92504704,0.92502272,0.92500992,0.9250304,True,True,True,True
2_epoch_085_2026-02-07--15-48-11.bin,2,2,0.32724224,0.32721664,0.32717696,0.32722304,True,True,True,True
2_epoch_086_2026-02-07--15-48-17.bin,2,2,1.77455104,1.77450496,1.77446272,1.7745152,True,True,True,True
2_epoch_087_2026-02-07--15-48-24.bin,2,2,1.17152512,1.17148928,1.1714816000000001,1.17151232,True,True,True,True
2_epoch_088_2026-02-07--15-48-31.bin,2,2,0.56959616,0.56957952,0.56954368,0.56958208,True,True,True,True
2_epoch_089_2026-02-07--15-48-38.bin,2,2,2.01848064,2.01844224,0.0,2.01845248,True,True,True,True
2_epoch_090_2026-02-07--15-48-44.bin,2,2,1.4169740800000001,1.41695488,1.4169152,1.41696896,True,True,True,True
2_epoch_091_2026-02-07--15-48-51.bin,2,2,0.81676032,0.81674496,0.8167091200000001,0.81675008,True,True,True,True
2_epoch_092_2026-02-07--15-48-58.bin,2,2,0.21849344,0.21846784,0.21844224,0.21847808,True,True,True,True
2_epoch_093_2026-02-07--15-49-05.bin,2,1,1.6635545600000001,1.6635161600000001,1.66353024,1.66353152,True,True,True,True
2_epoch_094_2026-02-07--15-49-11.bin,2,2,1.06141312,1.0613824,1.06135936,1.06138112,True,True,True,True
2_epoch_095_2026-02-07--15-49-18.bin,2,2,0.46076672,0.46072448,0.46071936,0.46074368,True,True,True,True
2_epoch_096_2026-02-07--15-49-25.bin,2,2,1.90756736,1.90752128,1.9075174400000001,1.9075328,True,True,True,True
2_epoch_097_2026-02-07--15-49-32.bin,2,2,1.3056332800000001,1.30559744,1.30558464,1.30560512,True,True,True,True
2_epoch_098_2026-02-07--15-49-38.bin,2,2,0.7013248,0.7012915200000001,0.70126848,0.70130048,True,True,True,True
2_epoch_099_2026-02-07--15-49-45.bin,2,2,0.10017664,0.10014592,0.10013312,0.10015488,True,True,True,True
2_epoch_100_2026-02-07--15-49-52.bin,2,2,1.5466035200000001,1.54655872,1.5465472,1.5465728,True,True,True,True
