PATH,CLOSEST_HYDROPHONE,DISTANCE,ALL_VALID,PREDICTED,IS_NEARBY,H0 TOA,H0 VALID,H0 REASON,H0 IS_NEARBY,H0 CONFIDENCE,H0 RAW_spectral_flatness,H0 FILTERED_spectral_centroid_hz,H0 FILTERED_time_to_secondary_peak_ms,H0 RAW_rise_time_ms,H1 TOA,H1 VALID,H1 REASON,H1 IS_NEARBY,H1 CONFIDENCE,H1 RAW_spectral_flatness,H1 FILTERED_spectral_centroid_hz,H1 FILTERED_time_to_secondary_peak_ms,H1 RAW_rise_time_ms,H2 TOA,H2 VALID,H2 REASON,H2 IS_NEARBY,H2 CONFIDENCE,H2 RAW_spectral_flatness,H2 FILTERED_spectral_centroid_hz,H2 FILTERED_time_to_secondary_peak_ms,H2 RAW_rise_time_ms,H3 TOA,H3 VALID,H3 REASON,H3 IS_NEARBY,H3 CONFIDENCE,H3 RAW_spectral_flatness,H3 FILTERED_spectral_centroid_hz,H3 FILTERED_time_to_secondary_peak_ms,H3 RAW_rise_time_ms
H0_15ft_t1_epoch_62,H0,15FT,True,0,False,0.28960984175000004,True,VALID,False,1.0,0.37524882,31830.368889377572,2.42176,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_63,H0,15FT,True,0,False,1.65746648175,True,VALID,False,1.0,0.35803008,31907.930682587932,7.3856,4.03072,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_64,H0,15FT,True,0,False,1.02991064175,True,VALID,False,0.99,0.32626778,31919.03204857775,2.27456,1.50016,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_65,H0,15FT,True,0,False,0.47159896175000005,True,VALID,False,1.0,0.34415612,31826.97511804731,4.8051200000000005,3.1244799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_66,H0,15FT,True,0,False,1.93029208175,True,VALID,False,1.0,0.38896155,31790.59815475173,7.776,4.42368,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_67,H0,15FT,True,0,False,1.27544152175,True,VALID,False,0.98,0.41887763,31851.961797745473,7.50464,4.90752,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_68,H0,15FT,True,0,False,0.63443288175,True,VALID,False,0.95,0.32994196,31903.75795840206,6.95808,4.38784,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_69,H0,15FT,False,0,False,0.08103768175,False,TOO_EARLY,False,0.8,0.32358718,31885.080983182095,6.69952,4.42112,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_7,H0,15FT,True,0,False,0.91666136175,True,VALID,False,0.82,0.44903415,31757.460660323075,0.50688,0.3328,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_70,H0,15FT,True,0,False,1.44993240175,True,VALID,False,0.99,0.3465757,31776.305487179503,6.90432,4.192,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_71,H0,15FT,True,0,False,0.7527394417500001,True,VALID,False,0.99,0.37120542,31779.408249316,6.72512,4.25856,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_72,H0,15FT,False,0,False,0.04074072175,False,TOO_EARLY,False,0.99,0.39119872,31758.00411923069,7.5392,4.8371200000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_73,H0,15FT,True,0,False,1.42755672175,True,VALID,False,1.0,0.42024553,31712.384282641633,4.0217600000000004,2.6304000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_74,H0,15FT,True,0,False,0.8740668017500001,True,VALID,False,0.8,0.30621967,31863.47244038695,7.0016,4.6528,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_75,H0,15FT,True,0,False,0.30560472175000003,True,VALID,False,1.0,0.34649697,31881.713320329065,3.20384,1.9571200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_76,H0,15FT,True,0,False,1.69736792175,True,VALID,False,0.9897560975609756,0.3809139,31970.866449844245,6.83008,4.28672,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_77,H0,15FT,True,0,False,1.02338392175,True,VALID,False,1.0,0.38728872,31769.643686350693,2.2515199999999997,1.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_78,H0,15FT,True,0,False,0.27092952175,True,VALID,False,0.97,0.33349487,31842.059635198835,6.259200000000001,3.45344,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_79,H0,15FT,True,0,False,1.70573400175,True,VALID,False,1.0,0.3841106,31941.757825554625,5.92512,3.32288,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_8,H0,15FT,True,0,False,0.26695256175000004,True,VALID,False,0.82,0.4316015,31721.86978042946,0.8102400000000001,0.45439999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_80,H0,15FT,True,0,False,1.09723352175,True,VALID,False,0.99,0.33105353,31931.32230245527,3.2332799999999997,1.8278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_81,H0,15FT,True,0,False,0.53742168175,True,VALID,False,0.86,0.25149348,31888.518446199127,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_82,H0,15FT,True,0,False,1.90959320175,True,VALID,False,1.0,0.3851385,31791.344713605344,4.98048,2.4460800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_83,H0,15FT,True,0,False,1.1644860017499998,True,VALID,False,1.0,0.32824698,31827.594727013664,5.72032,3.45856,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_84,H0,15FT,True,0,False,0.56025816175,True,VALID,False,0.93,0.4167121,32060.284367172113,2.60992,1.3030400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_85,H0,15FT,False,0,False,1.99082328175,False,TOO_LATE,False,0.99,0.35764036,31916.62724380383,6.37184,3.9859199999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_86,H0,15FT,True,0,False,1.33878232175,True,VALID,False,1.0,0.3467564,31944.394825983152,3.4624,1.72416,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_87,H0,15FT,True,0,False,0.76567896175,True,VALID,False,0.98,0.38873413,32026.07369000235,6.0416,3.3408,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_88,H0,15FT,True,0,False,0.10707800175000001,True,VALID,False,0.95,0.37689888,32055.823662493327,5.99168,3.2767999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_89,H0,15FT,True,0,False,1.58417624175,True,VALID,False,1.0,0.4360671,31774.318111115477,4.19968,2.58816,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_9,H0,15FT,True,0,False,1.7513736817499999,True,VALID,False,0.96,0.23357028,31796.416848548426,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_90,H0,15FT,True,0,False,0.92489944175,True,VALID,False,0.79,0.41146213,31682.632966019257,1.18784,0.48384,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_91,H0,15FT,True,0,False,0.23854808175,True,VALID,False,1.0,0.38674754,31775.821241801186,7.014399999999999,4.14464,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_92,H0,15FT,True,0,False,1.65011672175,True,VALID,False,0.99,0.41088277,31789.51714581139,8.373759999999999,4.9024,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_93,H0,15FT,True,0,False,0.90280536175,True,VALID,False,1.0,0.34663638,31832.13620027211,7.2588799999999996,4.669440000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_94,H0,15FT,True,0,False,0.24067928175,True,VALID,False,1.0,0.37216356,31770.394845239174,2.06592,1.24416,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_95,H0,15FT,True,0,False,1.72195544175,True,VALID,False,0.99,0.23157948,31794.30854562012,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_96,H0,15FT,True,0,False,1.0700335217499999,True,VALID,False,0.99,0.33669007,31907.508747140535,6.640639999999999,4.09216,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_97,H0,15FT,True,0,False,0.5063266417500001,True,VALID,False,0.99,0.3591489,31814.598457577682,6.8582399999999994,3.98976,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_98,H0,15FT,False,0,False,1.9985519217499998,False,TOO_LATE,False,0.99,0.42587823,31878.962020128267,2.9145600000000003,1.46688,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_99,H0,15FT,True,0,False,1.32470232175,True,VALID,False,0.97,0.35124636,31862.19212414126,5.95712,3.7132799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_0,H0,20FT,False,0,False,0.09920856175000001,False,TOO_EARLY,False,0.95,0.50716835,31984.38282974549,1.77152,0.9024,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_1,H0,20FT,True,0,False,1.49906264175,True,VALID,False,0.81,0.48565686,32116.931685020423,5.16608,3.1142399999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_10,H0,20FT,True,0,False,1.71195736175,True,VALID,False,0.98,0.38028994,31989.01797518706,2.7392,0.85504,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_11,H0,20FT,True,0,False,1.12665688175,True,VALID,False,0.93,0.48377752,32076.7578345621,5.30944,3.2550399999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_12,H0,20FT,True,0,False,0.48485464175000004,True,VALID,False,0.99,0.43453404,31897.048045884658,6.86848,3.61856,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_13,H0,20FT,True,0,False,1.85481176175,True,VALID,False,1.0,0.43567848,31952.432672831255,2.21952,1.024,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_14,H0,20FT,True,0,False,1.14659544175,True,VALID,False,1.0,0.41491538,31894.139627903714,3.90272,2.3129600000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_15,H0,20FT,True,0,False,0.45933016175,True,VALID,False,0.92,0.24197948,31841.902149418736,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_16,H0,20FT,False,0,False,1.93824728175,False,TOO_LATE,False,0.948,0.42145595,32002.507603072027,5.44,3.5686400000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_17,H0,20FT,True,0,False,1.2745928817499999,True,VALID,False,0.93,0.4342507,32053.125393145147,2.62016,0.87424,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_18,H0,20FT,True,0,False,0.71604568175,True,VALID,False,0.71,0.3585675,32052.963210721682,1.7344000000000002,0.72832,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_19,H0,20FT,True,0,False,0.12156760175,True,VALID,False,0.9597560975609756,0.4831838,31985.94547195822,7.36768,4.4864,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_2,H0,20FT,True,0,False,0.76917848175,True,VALID,False,0.79,0.45714003,32125.043437516404,3.05536,1.64352,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_20,H0,20FT,True,0,False,1.5027733617499999,True,VALID,False,0.56,0.44777018,32015.284901037805,1.07904,0.59264,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_21,H0,20FT,True,0,False,0.8857890417500001,True,VALID,False,0.98,0.42949134,31985.295322867732,2.9632,1.56544,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_22,H0,20FT,True,0,False,0.21294808175,True,VALID,False,0.99,0.4331799,32020.935103570282,6.06464,3.6351999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_23,H0,20FT,False,0,False,1.60837080175,False,WEAK_SIGNAL,False,0.91,0.5068076,31912.166481848606,1.31072,0.73344,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_24,H0,20FT,True,0,False,1.04286808175,True,VALID,False,0.91,0.4731291,31880.539249666625,1.31712,0.72704,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_25,H0,20FT,True,0,False,0.34411224175000005,True,VALID,False,0.96,0.36214396,32013.21665341037,3.1744,1.6768,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_26,H0,20FT,True,0,False,1.7380975217499999,True,VALID,False,1.0,0.40732116,31943.822992664464,6.0607999999999995,3.12192,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_27,H0,20FT,True,0,False,1.11560920175,True,VALID,False,0.92,0.4521268,32021.034147978295,1.96352,1.2595200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_28,H0,20FT,True,0,False,0.41437016175,True,VALID,False,1.0,0.42739803,31954.602424245808,5.3824,3.1923199999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_29,H0,20FT,True,0,True,1.84130264175,True,VALID,True,0.78,0.31096777,31970.641819093886,1.37728,0.6835199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_3,H0,20FT,True,0,False,0.10899032175000001,True,VALID,False,0.76,0.49254268,32172.431209537626,2.3424,1.3017599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_30,H0,20FT,True,0,False,1.13656664175,True,VALID,False,1.0,0.47386935,31920.945350597307,5.38368,3.3536,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_31,H0,20FT,True,0,False,0.42409688175000004,True,VALID,False,0.54,0.32938695,32059.667622868008,2.6112,1.56672,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_32,H0,20FT,True,0,False,1.92087640175,True,VALID,False,0.99,0.41510552,31894.631118486843,6.307840000000001,3.5584000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_33,H0,20FT,True,0,False,1.24919128175,True,VALID,False,0.9997560975609755,0.36734146,31997.178132071036,6.8224,3.81696,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_34,H0,20FT,True,0,False,0.55497816175,True,VALID,False,0.94,0.40159848,32058.535015748657,3.82336,2.09024,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_35,H0,20FT,True,0,False,1.82609368175,True,VALID,False,0.9997560975609755,0.36726704,31993.40372887745,4.98944,3.2512000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_36,H0,20FT,True,0,False,1.13106648175,True,VALID,False,0.95,0.35840663,32005.79781460782,6.3744,3.6288,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_37,H0,20FT,True,0,False,0.45823192175000005,True,VALID,False,0.83,0.388844,32090.443520129153,6.37056,3.68896,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_38,H0,20FT,True,0,False,1.9258312817499998,True,VALID,False,1.0,0.41684952,31961.6922617279,2.69824,1.47584,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_39,H0,20FT,True,0,False,1.2907452017499998,True,VALID,False,0.98,0.46374542,32035.68453883411,5.33376,3.24224,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_4,H0,20FT,True,0,False,1.49482584175,True,VALID,False,0.96,0.54019105,32031.147147505864,2.68288,1.69344,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_40,H0,20FT,True,0,False,0.65349592175,True,VALID,False,0.99,0.4528607,31985.424085723258,2.2272,1.37856,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_41,H0,20FT,False,0,False,0.06545752175000001,False,TOO_EARLY,False,0.93,0.38740197,32015.233700520526,2.0544000000000002,1.35808,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_42,H0,20FT,True,0,False,1.35656536175,True,VALID,False,0.97,0.43271366,31962.94426188664,7.0527999999999995,4.6310400000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_43,H0,20FT,True,0,False,0.7957756017500001,True,VALID,False,0.9997560975609755,0.3951112,31994.888966489907,6.27328,3.57504,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_44,H0,20FT,True,0,False,0.13884760175,True,VALID,False,0.78,0.33715263,32027.469370818828,4.68608,2.14912,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_45,H0,20FT,True,0,False,1.53098584175,True,VALID,False,0.9897560975609756,0.3884804,31980.1702016466,4.93312,3.11168,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_46,H0,20FT,True,0,False,0.8629602417500001,True,VALID,False,0.67,0.43700486,32026.547563768778,1.94688,0.66432,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_47,H0,20FT,True,0,False,0.30376792175,True,VALID,False,0.96,0.38709208,32040.35923079985,5.30304,3.45728,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_48,H0,20FT,True,0,False,1.76185816175,True,VALID,False,0.99,0.39922673,31949.119782892103,6.97344,4.5760000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_49,H0,20FT,True,0,False,1.0268565617499998,True,VALID,False,0.9997560975609755,0.44436255,31974.373731790445,5.3824,3.4880000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_5,H0,20FT,False,0,False,0.88611544175,False,WEAK_SIGNAL,False,0.9897560975609756,0.5098251,31988.651658297335,4.61696,2.6841600000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_50,H0,20FT,True,0,False,0.28005080175,True,VALID,False,0.94,0.44884688,32025.42671636199,5.8726400000000005,3.1424,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_51,H0,20FT,True,0,False,1.74973912175,True,VALID,False,0.82,0.42791405,32114.914921960906,8.069120000000002,4.8396799999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_52,H0,20FT,True,0,False,1.08485976175,True,VALID,False,0.99,0.4114022,31982.63495689334,2.11456,1.1238400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_53,H0,20FT,True,0,False,0.38816216175,True,VALID,False,1.0,0.4015291,31963.60885687763,2.70848,1.67296,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_54,H0,20FT,True,0,False,1.71908312175,True,VALID,False,1.0,0.38171434,32039.522375909244,5.5935999999999995,3.45728,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_55,H0,20FT,True,0,False,0.96546648175,True,VALID,False,0.95,0.41926455,32031.07509976504,7.831039999999999,4.5504,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_56,H0,20FT,True,0,False,0.40652376175000005,True,VALID,False,0.9897560975609756,0.45186257,31998.015841937373,6.40384,3.99232,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_57,H0,20FT,True,0,False,1.89261528175,True,VALID,False,0.78,0.34200072,32019.163136319417,6.1888000000000005,3.68256,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_58,H0,20FT,True,0,False,1.2158216817499998,True,VALID,False,1.0,0.4288894,31967.716503727283,3.42656,1.91744,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_59,H0,20FT,True,0,False,0.5702447217500001,True,VALID,False,0.97,0.4580443,32013.70857587614,2.7737600000000002,1.62176,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_6,H0,20FT,True,0,False,0.27074392175,True,VALID,False,0.79,0.46714115,32096.29025569081,3.02208,1.888,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_60,H0,20FT,False,0,False,1.9960815217499999,False,TOO_LATE,False,1.0,0.4280706,31980.63018166083,3.98464,2.14016,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_61,H0,20FT,True,0,False,1.37982040175,True,VALID,False,0.59,0.41818258,31963.38260435504,1.14816,0.7091200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_62,H0,20FT,True,0,False,0.72253400175,True,VALID,False,1.0,0.3686584,32023.415288060634,3.74912,2.1388800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_63,H0,20FT,True,0,False,0.13341656175,True,VALID,False,0.96,0.39590964,32019.395384624142,3.232,1.03936,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_64,H0,20FT,True,0,False,1.44196824175,True,VALID,False,0.97,0.4203349,32037.83348587631,2.73792,1.23264,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_65,H0,20FT,True,0,False,0.74231640175,True,VALID,False,0.97,0.44470328,32040.787780819934,7.176959999999999,4.23296,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_66,H0,20FT,True,0,False,0.12517208175,True,VALID,False,0.94,0.41932908,32018.450400425074,2.07232,1.3248,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_67,H0,20FT,True,0,False,1.52478424175,True,VALID,False,0.98,0.46123424,32006.764212265283,3.05024,1.8483200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_68,H0,20FT,True,0,False,0.95608920175,True,VALID,False,0.95,0.46797264,32063.934790671105,4.4159999999999995,2.4512,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_69,H0,20FT,True,0,False,0.40245720175000005,True,VALID,False,0.95,0.39574754,32060.381342897526,4.5184,2.80192,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_7,H0,20FT,True,0,False,1.64082392175,True,VALID,False,0.88,0.47130334,32030.69192727343,1.71776,1.0931199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_70,H0,20FT,True,0,False,1.84554584175,True,VALID,False,0.848,0.36332977,32002.322218488764,5.68448,3.7132799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_71,H0,20FT,True,0,False,1.1776751217499999,True,VALID,False,0.98,0.41792473,32037.237313977577,6.59072,3.51744,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_72,H0,20FT,True,0,False,0.55673304175,True,VALID,False,0.99,0.46368074,32041.606408417494,5.5552,3.6159999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_73,H0,20FT,False,0,False,7.640174999999999e-05,False,TOO_EARLY,False,0.83,0.48060372,35896.0489376086,7.068160000000001,4.21888,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_74,H0,20FT,True,0,False,1.37873240175,True,VALID,False,0.95,0.42915988,32003.93359294269,2.71872,1.5974400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_75,H0,20FT,True,0,False,0.68046168175,True,VALID,False,0.78,0.47749057,32084.450333117362,1.35936,0.7987200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_76,H0,20FT,False,0,False,0.036730481749999995,False,TOO_EARLY,False,0.72,0.3461528,32060.78105253578,6.83648,4.10368,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_77,H0,20FT,True,0,False,1.35327832175,True,VALID,False,0.96,0.3975195,32069.037149528063,6.00832,3.68896,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_78,H0,20FT,True,0,False,0.79417560175,True,VALID,False,0.96,0.4795405,32014.160282295303,6.07616,4.02688,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_79,H0,20FT,True,0,False,0.18298712174999998,True,VALID,False,0.9897560975609756,0.4408586,31968.36459694223,7.26144,4.7180800000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_8,H0,20FT,True,0,False,1.00003672175,True,VALID,False,1.0,0.47250578,31869.361289850804,3.86432,2.2720000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_80,H0,20FT,True,0,False,1.57266136175,True,VALID,False,0.96,0.41046804,32065.912903177537,5.34016,3.5366400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_81,H0,20FT,True,0,False,0.86932952175,True,VALID,False,0.97,0.37999988,32065.350330350135,6.8876800000000005,4.38016,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_82,H0,20FT,True,0,False,0.28076120175,True,VALID,False,0.99,0.39191598,32030.438915375373,5.73824,3.75808,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_83,H0,20FT,True,0,False,1.67841880175,True,VALID,False,0.9,0.4148698,32082.97413260554,5.7088,3.5724799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_84,H0,20FT,True,0,False,1.13106392175,True,VALID,False,0.83,0.36883187,32078.999731363325,3.43424,1.8931200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_85,H0,20FT,True,0,False,0.52830680175,True,VALID,False,0.96,0.44583794,32046.53336404522,2.5024,1.6064,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_86,H0,20FT,True,0,True,1.8982383217499998,True,VALID,True,0.91,0.31111816,32064.470162225607,5.50272,3.6096,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_87,H0,20FT,True,0,False,1.28172376175,True,VALID,False,0.97,0.40481123,32027.65516570164,5.49376,2.96832,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_88,H0,20FT,True,0,True,0.62698712175,True,VALID,True,0.76,0.24662496,32008.115395891025,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_89,H0,20FT,False,0,False,0.06088920175,False,TOO_EARLY,False,0.91,0.44753549,32016.90152005811,2.2848,0.91648,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_9,H0,20FT,True,0,False,0.42128856175,True,VALID,False,1.0,0.48019046,31943.04697783573,5.2864,3.2115199999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
