PATH,TRUTH,DISTANCE_TRUTH,PREDICTED,DETECTED_NEARBY,H0 TOA,H1 TOA,H2 TOA,H3 TOA,ALL_VALID,H0 VALID,H1 VALID,H2 VALID,H3 VALID,H0 REASON,H1 REASON,H2 REASON,H3 REASON,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY,H0 NEARBY_VALID,H1 NEARBY_VALID,H2 NEARBY_VALID,H3 NEARBY_VALID,H0 DELTA_T,H1 DELTA_T,H2 DELTA_T,H3 DELTA_T
H0_Closest_10FT_epoch_43,,10FT,0,False,0.9974856817500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0104128,,,
H0_Closest_10FT_epoch_44,,10FT,0,False,0.08235608175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01289216,,,
H0_Closest_10FT_epoch_45,,10FT,0,False,1.2454293617499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01115776,,,
H0_Closest_10FT_epoch_46,,10FT,0,False,0.40951896175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01167104,,,
H0_Closest_10FT_epoch_47,,10FT,0,False,1.55815384175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01347456,,,
H0_Closest_10FT_epoch_48,,10FT,0,False,0.72008792175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01211776,,,
H0_Closest_10FT_epoch_49,,10FT,0,False,1.8936367217499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01112576,,,
H0_Closest_10FT_epoch_50,,10FT,0,False,1.03693784175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01346688,,,
H0_Closest_10FT_epoch_51,,10FT,0,False,0.25434328175000004,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01328,,,
H0_Closest_10FT_epoch_52,,10FT,0,False,1.54340440175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01294464,,,
H0_Closest_10FT_epoch_53,,10FT,0,False,0.69838680175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0126784,,,
H0_Closest_10FT_epoch_54,,10FT,0,False,1.94752984175,,,,False,False,,,,TOO_LATE,,,,True,,,,False,,,,0.01393024,,,
H0_Closest_10FT_epoch_55,,10FT,0,False,1.0249096817499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01247744,,,
H0_Closest_10FT_epoch_56,,10FT,0,False,0.07758424175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01241344,,,
H0_Closest_10FT_epoch_57,,10FT,0,False,1.36151000175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01294592,,,
H0_Closest_10FT_epoch_58,,10FT,0,False,0.50446808175,,,,True,True,,,,VALID,,,,False,,,,False,,,,0.0329536,,,
H0_Closest_10FT_epoch_59,,10FT,0,False,1.6964079217499999,,,,True,True,,,,VALID,,,,False,,,,False,,,,0.0150016,,,
H0_Closest_10FT_epoch_60,,10FT,0,False,0.77926232175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01338112,,,
H0_Closest_10FT_epoch_61,,10FT,0,False,1.96286936175,,,,False,False,,,,TOO_LATE,,,,True,,,,False,,,,0.01159808,,,
H0_Closest_10FT_epoch_62,,10FT,0,False,1.06157272175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01381376,,,
