PATH,CLOSEST_HYDROPHONE,DISTANCE,ALL_VALID,PREDICTED,IS_NEARBY,H0 TOA,H0 VALID,H0 REASON,H0 IS_NEARBY,H0 PING_WIDTH,H1 TOA,H1 VALID,H1 REASON,H1 IS_NEARBY,H1 PING_WIDTH,H2 TOA,H2 VALID,H2 REASON,H2 IS_NEARBY,H2 PING_WIDTH,H3 TOA,H3 VALID,H3 REASON,H3 IS_NEARBY,H3 PING_WIDTH
H0_Closest_20FT_epoch_62,H0,20FT,False,0,False,0.009049201750000001,False,TOO_EARLY,False,2.0528128,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_63,H0,20FT,True,0,True,1.14292824175,True,VALID,True,0.01029376,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_64,H0,20FT,True,0,True,0.32147800175,True,VALID,True,0.01113216,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_65,H0,20FT,True,0,True,1.50586840175,True,VALID,True,0.01137024,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_66,H0,20FT,True,0,False,0.61505240175,True,VALID,False,0.01609344,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_67,H0,20FT,True,0,True,1.82570712175,True,VALID,True,0.01124608,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_68,H0,20FT,True,0,True,0.97509464175,True,VALID,True,0.01174656,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_69,H0,20FT,False,0,True,0.06489048175,False,TOO_EARLY,True,0.01139456,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_7,H0,20FT,False,0,False,7.512174999999999e-05,False,TOO_EARLY,False,2.027008,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_70,H0,20FT,True,0,True,1.13298264175,True,VALID,True,0.01455744,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_71,H0,20FT,True,0,True,0.26853848175,True,VALID,True,0.01133056,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_72,H0,20FT,True,0,False,1.3468604017499999,True,VALID,False,0.033376,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_73,H0,20FT,True,0,False,0.48456152175,True,VALID,False,0.0253056,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_74,H0,20FT,True,0,False,1.6469500017499998,True,VALID,False,0.02336256,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_75,H0,20FT,True,0,True,0.70761816175,True,VALID,True,0.01125504,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_76,H0,20FT,True,0,False,1.89555800175,True,VALID,False,0.02210816,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_77,H0,20FT,True,0,True,0.90357336175,True,VALID,True,0.0112256,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_78,H0,20FT,False,0,True,0.03983576175,False,TOO_EARLY,True,0.01117056,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_79,H0,20FT,True,0,False,1.32830552175,True,VALID,False,0.0234048,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_8,H0,20FT,True,0,False,1.2506952817499999,True,VALID,False,0.023104,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_80,H0,20FT,True,0,True,0.55490008175,True,VALID,True,0.01129216,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_81,H0,20FT,True,0,True,1.6438472817499998,True,VALID,True,0.0111936,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_82,H0,20FT,True,0,True,0.84727000175,True,VALID,True,0.01299712,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_83,H0,20FT,True,0,False,1.90374360175,True,VALID,False,0.02420992,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_84,H0,20FT,True,0,False,1.0188194417499998,True,VALID,False,0.02401792,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_85,H0,20FT,False,0,False,0.09733976175,False,TOO_EARLY,False,0.0245888,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_86,H0,20FT,True,0,False,1.11376856175,True,VALID,False,0.0252736,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_87,H0,20FT,True,0,False,0.19918936175,True,VALID,False,0.02745856,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_88,H0,20FT,True,0,False,1.13611224175,True,VALID,False,0.02801152,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_89,H0,20FT,False,0,False,0.07089112175000001,False,TOO_EARLY,False,0.01548032,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_9,H0,20FT,True,0,True,0.19425752175,True,VALID,True,0.01151488,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_90,H0,20FT,True,0,False,1.19679576175,True,VALID,False,0.01691136,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_91,H0,20FT,True,0,True,0.31602520175000004,True,VALID,True,0.01129344,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_92,H0,20FT,True,0,False,1.37532760175,True,VALID,False,0.02418944,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_93,H0,20FT,True,0,False,0.43779800175000005,True,VALID,False,0.44861696,,,,,,,,,,,,,,,
