PATH,TRUTH,PREDICTED,H0 TOA,H1 TOA,H2 TOA,H3 TOA,ALL_VALID,H0 VALID,H1 VALID,H2 VALID,H3 VALID,H0 REASON,H1 REASON,H2 REASON,H3 REASON,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY,H0 NEARBY_VALID,H1 NEARBY_VALID,H2 NEARBY_VALID,H3 NEARBY_VALID,H0 DELTA_T,H1 DELTA_T,H2 DELTA_T,H3 DELTA_T
H0_Closest_0FT_epoch_0,,0,1.97146200175,,,,False,False,,,,TOO_LATE,,,,True,,,,False,,,,0.01153536,,,
H0_Closest_0FT_epoch_1,,0,1.0336930417499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01165312,,,
H0_Closest_0FT_epoch_2,,0,7.512174999999999e-05,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,0.11438848,,,
H0_Closest_0FT_epoch_3,,0,1.26852184175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.014208,,,
H0_Closest_0FT_epoch_4,,0,0.25585880175000003,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01224576,,,
H0_Closest_0FT_epoch_5,,0,1.39317336175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01373696,,,
H0_Closest_0FT_epoch_6,,0,0.58099928175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0103424,,,
H0_Closest_0FT_epoch_7,,0,1.59164248175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01556992,,,
H0_Closest_0FT_epoch_8,,0,0.84216536175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0120768,,,
H0_Closest_0FT_epoch_9,,0,1.8674274417499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01161472,,,
H0_Closest_0FT_epoch_10,,0,1.0038204017499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01297536,,,
H0_Closest_0FT_epoch_11,,0,0.15113560175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01186304,,,
H0_Closest_0FT_epoch_12,,0,1.26872792175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01239424,,,
H0_Closest_0FT_epoch_13,,0,0.33945560175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.014016,,,
H0_Closest_0FT_epoch_14,,0,1.5444988017499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01111552,,,
H0_Closest_0FT_epoch_15,,0,0.64641112175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01593856,,,
H0_Closest_0FT_epoch_16,,0,1.78900184175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01138048,,,
H0_Closest_0FT_epoch_17,,0,0.9467848817500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0116672,,,
H0_Closest_0FT_epoch_18,,0,0.11659224175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01380608,,,
H0_Closest_0FT_epoch_19,,0,1.28733016175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01337344,,,
H0_Closest_0FT_epoch_20,,0,0.51254616175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01025536,,,
H0_Closest_0FT_epoch_21,,0,1.6854524017499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01316736,,,
H0_Closest_0FT_epoch_22,,0,0.88404312175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01520384,,,
H0_Closest_0FT_epoch_23,,0,0.04910936175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01191936,,,
H0_Closest_0FT_epoch_24,,0,1.28290392175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01083776,,,
H0_Closest_0FT_epoch_25,,0,0.46574680175000005,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03029632,,,
H0_Closest_0FT_epoch_26,,0,1.64358744175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01266432,,,
H0_Closest_0FT_epoch_27,,0,0.83283160175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01501568,,,
H0_Closest_0FT_epoch_28,,0,1.9131874417499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01201664,,,
H0_Closest_0FT_epoch_29,,0,1.05644248175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01030912,,,
H0_Closest_0FT_epoch_30,,0,0.05678552175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01313024,,,
H0_Closest_0FT_epoch_31,,0,1.29457112175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01022336,,,
H0_Closest_0FT_epoch_32,,0,0.30927960175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01312896,,,
H0_Closest_0FT_epoch_33,,0,7.512174999999999e-05,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,1.4503936,,,
H0_Closest_0FT_epoch_34,,0,0.66516056175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01257216,,,
H0_Closest_0FT_epoch_35,,0,1.78511192175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01106304,,,
H0_Closest_0FT_epoch_36,,0,0.95946840175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01460864,,,
H0_Closest_0FT_epoch_37,,0,0.01195608175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01046528,,,
H0_Closest_0FT_epoch_38,,0,1.20715224175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0306816,,,
H0_Closest_0FT_epoch_39,,0,0.31969752175000005,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01327488,,,
H0_Closest_0FT_epoch_40,,0,1.46457304175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01052544,,,
H0_Closest_0FT_epoch_41,,0,0.64102616175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03092096,,,
H0_Closest_0FT_epoch_42,,0,1.74407128175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0145792,,,
H0_Closest_0FT_epoch_43,,0,0.97498456175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01092992,,,
H0_Closest_0FT_epoch_44,,0,0.02397528175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01459712,,,
H0_Closest_0FT_epoch_45,,0,1.2646511217499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01188224,,,
H0_Closest_0FT_epoch_46,,0,0.40837720175000003,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01258112,,,
H0_Closest_0FT_epoch_47,,0,1.54354904175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01181312,,,
H0_Closest_0FT_epoch_48,,0,0.79624792175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01300608,,,
H0_Closest_0FT_epoch_49,,0,1.90656728175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01311104,,,
H0_Closest_0FT_epoch_50,,0,1.1248879217499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0128256,,,
H0_Closest_0FT_epoch_51,,0,0.14860248175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01296384,,,
H0_Closest_0FT_epoch_52,,0,1.31432024175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01024128,,,
H0_Closest_0FT_epoch_53,,0,0.39674968175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0136512,,,
H0_Closest_0FT_epoch_54,,0,1.63916376175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01222272,,,
H0_Closest_0FT_epoch_55,,0,0.81732440175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01268992,,,
H0_Closest_0FT_epoch_56,,0,0.03310168175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01341568,,,
H0_Closest_0FT_epoch_57,,0,1.2142856817499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01155968,,,
H0_Closest_0FT_epoch_58,,0,0.25263192175000004,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01360768,,,
H0_Closest_0FT_epoch_59,,0,1.51321688175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01255424,,,
H0_Closest_0FT_epoch_60,,0,0.65664088175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01244032,,,
H0_Closest_0FT_epoch_61,,0,1.84848472175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01515008,,,
H0_Closest_0FT_epoch_62,,0,1.0791650417499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01199872,,,
H0_Closest_0FT_epoch_63,,0,0.25084248175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01305344,,,
H0_Closest_0FT_epoch_64,,0,1.4828143217499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01307904,,,
H0_Closest_0FT_epoch_65,,0,0.68925656175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01051008,,,
H0_Closest_0FT_epoch_66,,0,1.9764527217499999,,,,False,False,,,,TOO_LATE,,,,True,,,,False,,,,0.01168128,,,
H0_Closest_0FT_epoch_67,,0,1.1627592817499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03515008,,,
H0_Closest_0FT_epoch_68,,0,0.37853272175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.012512,,,
H0_Closest_0FT_epoch_69,,0,1.60770904175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0125632,,,
H0_Closest_0FT_epoch_70,,0,0.40613464175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01371136,,,
H0_Closest_0FT_epoch_71,,0,1.54021464175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01028864,,,
H0_Closest_0FT_epoch_72,,0,0.5844527217500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01362176,,,
H0_Closest_0FT_epoch_73,,0,1.8192687217499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0129152,,,
H0_Closest_0FT_epoch_74,,0,1.0167983217499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0136,,,
H0_Closest_0FT_epoch_75,,0,0.18952920175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03202944,,,
H0_Closest_0FT_epoch_76,,0,1.5631906417499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01033728,,,
H0_Closest_0FT_epoch_77,,0,0.7328124017500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03412224,,,
H0_Closest_0FT_epoch_78,,0,1.83936216175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03483008,,,
H0_Closest_0FT_epoch_79,,0,0.9210440817500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.014048,,,
H0_Closest_0FT_epoch_80,,0,0.43537880175000004,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0147648,,,
H0_Closest_0FT_epoch_81,,0,1.61803864175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01174272,,,
H0_Closest_0FT_epoch_82,,0,0.76606168175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02890112,,,
H0_Closest_0FT_epoch_83,,0,2.02770904175,,,,False,False,,,,TOO_LATE,,,,False,,,,False,,,,2.04773504,,,
H0_Closest_0FT_epoch_84,,0,1.27648856175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0323904,,,
H0_Closest_0FT_epoch_85,,0,0.37117400175000004,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03455744,,,
H0_Closest_0FT_epoch_86,,0,1.4214600817499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01078272,,,
H0_Closest_0FT_epoch_87,,0,0.85855576175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0298944,,,
H0_Closest_0FT_epoch_88,,0,0.037869681749999995,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,2.0570752,,,
H0_Closest_0FT_epoch_89,,0,1.23573080175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03520128,,,
H0_Closest_0FT_epoch_90,,0,0.34637400175000005,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03421696,,,
H0_Closest_0FT_epoch_91,,0,1.58059992175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0306048,,,
H0_Closest_0FT_epoch_92,,0,0.80383960175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0285312,,,
H0_Closest_0FT_epoch_93,,0,0.06750936175000001,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.0318976,,,
H0_Closest_0FT_epoch_94,,0,1.3653333617499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01177984,,,
H0_Closest_0FT_epoch_95,,0,0.54757976175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01553792,,,
H0_Closest_0FT_epoch_96,,0,1.76340056175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0125376,,,
H0_Closest_0FT_epoch_97,,0,0.88790872175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01296384,,,
H0_Closest_0FT_epoch_98,,0,0.03150040175,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,2.05812992,,,
H0_Closest_0FT_epoch_99,,0,1.2397871217499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0344832,,,
H0_Closest_10FT_epoch_0,,0,1.1195772017499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.00948736,,,
H0_Closest_10FT_epoch_1,,0,0.37132120175000005,,,,True,True,,,,VALID,,,,False,,,,False,,,,2.0622144,,,
H0_Closest_10FT_epoch_2,,0,7.512174999999999e-05,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,0.64626048,,,
H0_Closest_10FT_epoch_3,,0,1.8699669617499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01321472,,,
H0_Closest_10FT_epoch_4,,0,0.95476440175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01057536,,,
H0_Closest_10FT_epoch_5,,0,0.11291096175000001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.011712,,,
H0_Closest_10FT_epoch_6,,0,1.08961240175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0105024,,,
H0_Closest_10FT_epoch_7,,0,0.17107800174999999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01230592,,,
H0_Closest_10FT_epoch_8,,0,1.34778712175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01298304,,,
H0_Closest_10FT_epoch_9,,0,0.51252312175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0116864,,,
H0_Closest_10FT_epoch_10,,0,1.74259416175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01600768,,,
H0_Closest_10FT_epoch_11,,0,0.82332376175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01395584,,,
H0_Closest_10FT_epoch_12,,0,2.0009698417500004,,,,False,False,,,,TOO_LATE,,,,True,,,,False,,,,0.01154176,,,
H0_Closest_10FT_epoch_13,,0,7.512175000000001e-05,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,0.98170752,,,
H0_Closest_10FT_epoch_14,,0,0.08823256175000001,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01155584,,,
H0_Closest_10FT_epoch_15,,0,1.15234136175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0130112,,,
H0_Closest_10FT_epoch_16,,0,0.21108952174999998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01089536,,,
H0_Closest_10FT_epoch_17,,0,1.26159064175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01321344,,,
H0_Closest_10FT_epoch_18,,0,0.43432920175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01765888,,,
H0_Closest_10FT_epoch_19,,0,1.53491544175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0105792,,,
H0_Closest_10FT_epoch_20,,0,0.56397016175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01263232,,,
H0_Closest_10FT_epoch_21,,0,1.81092824175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01372672,,,
H0_Closest_10FT_epoch_22,,0,0.97562840175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01386752,,,
H0_Closest_10FT_epoch_23,,0,0.10401496175000001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.012288,,,
H0_Closest_10FT_epoch_24,,0,1.28602584175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0111168,,,
H0_Closest_10FT_epoch_25,,0,0.53167064175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0076672,,,
H0_Closest_10FT_epoch_26,,0,1.74653912175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0132096,,,
H0_Closest_10FT_epoch_27,,0,0.85072856175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01453056,,,
H0_Closest_10FT_epoch_28,,0,1.93954136175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01410304,,,
H0_Closest_10FT_epoch_29,,0,1.02596440175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01692672,,,
H0_Closest_10FT_epoch_30,,0,7.512174999999999e-05,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,0.20541184,,,
H0_Closest_10FT_epoch_31,,0,1.31732056175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0115776,,,
H0_Closest_10FT_epoch_32,,0,0.44911704175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01091968,,,
