PATH,TRUTH,PREDICTED,H0 TOA,H1 TOA,H2 TOA,H3 TOA,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY
2_2026-02-07--15-38-56\2_epoch_060_2026-02-07--15-45-22.bin,2,2,0.98699904,,0.9869388800000001,,True,,True,
2_2026-02-07--15-38-56\2_epoch_061_2026-02-07--15-45-29.bin,2,2,0.3873408,,0.38728448,,True,,True,
2_2026-02-07--15-38-56\2_epoch_062_2026-02-07--15-45-36.bin,2,2,1.83383808,,1.8337728,,True,,True,
2_2026-02-07--15-38-56\2_epoch_063_2026-02-07--15-45-42.bin,2,2,1.2348915200000001,,1.2348416,,True,,True,
2_2026-02-07--15-38-56\2_epoch_064_2026-02-07--15-45-49.bin,2,2,0.63598464,,0.63592832,,True,,True,
2_2026-02-07--15-38-56\2_epoch_065_2026-02-07--15-45-56.bin,2,2,0.03517312,,0.03512064,,True,,True,
2_2026-02-07--15-38-56\2_epoch_066_2026-02-07--15-46-03.bin,2,2,1.48114688,,1.48108672,,True,,True,
2_2026-02-07--15-38-56\2_epoch_067_2026-02-07--15-46-09.bin,2,2,0.87915648,,0.87908224,,True,,True,
2_2026-02-07--15-38-56\2_epoch_068_2026-02-07--15-46-16.bin,2,2,0.279584,,0.27952,,True,,True,
2_2026-02-07--15-38-56\2_epoch_069_2026-02-07--15-46-23.bin,2,2,1.72780928,,1.72775424,,True,,True,
2_2026-02-07--15-38-56\2_epoch_070_2026-02-07--15-46-29.bin,2,2,1.12776448,,1.1277184,,True,,True,
2_2026-02-07--15-38-56\2_epoch_071_2026-02-07--15-46-36.bin,2,2,0.52669696,,0.52664576,,True,,True,
2_2026-02-07--15-38-56\2_epoch_072_2026-02-07--15-46-43.bin,2,2,1.97497216,,1.97492224,,True,,True,
2_2026-02-07--15-38-56\2_epoch_073_2026-02-07--15-46-50.bin,2,2,1.37464192,,1.37458816,,True,,True,
2_2026-02-07--15-38-56\2_epoch_074_2026-02-07--15-46-56.bin,2,2,0.7768716800000001,,0.77681792,,True,,True,
2_2026-02-07--15-38-56\2_epoch_075_2026-02-07--15-47-03.bin,2,2,0.17680384,,0.17674496,,True,,True,
2_2026-02-07--15-38-56\2_epoch_076_2026-02-07--15-47-10.bin,2,2,1.6269888000000001,,1.62693504,,True,,True,
2_2026-02-07--15-38-56\2_epoch_077_2026-02-07--15-47-17.bin,2,2,1.03076224,,1.03070592,,True,,True,
2_2026-02-07--15-38-56\2_epoch_078_2026-02-07--15-47-23.bin,2,2,0.43137408,,0.43132544,,True,,True,
2_2026-02-07--15-38-56\2_epoch_079_2026-02-07--15-47-30.bin,2,2,1.88007936,,1.88002688,,True,,True,
2_2026-02-07--15-38-56\2_epoch_080_2026-02-07--15-47-37.bin,2,2,1.27813376,,1.27809024,,True,,True,
2_2026-02-07--15-38-56\2_epoch_081_2026-02-07--15-47-44.bin,2,2,0.679968,,0.67990656,,True,,True,
2_2026-02-07--15-38-56\2_epoch_082_2026-02-07--15-47-50.bin,2,2,0.07819392,,0.07814656,,True,,True,
2_2026-02-07--15-38-56\2_epoch_083_2026-02-07--15-47-57.bin,2,2,1.52516224,,1.5251136,,True,,True,
2_2026-02-07--15-38-56\2_epoch_084_2026-02-07--15-48-04.bin,2,2,0.92483584,,0.92479104,,True,,True,
2_2026-02-07--15-38-56\2_epoch_085_2026-02-07--15-48-11.bin,2,2,0.32702848,,0.32696576,,True,,True,
2_2026-02-07--15-38-56\2_epoch_086_2026-02-07--15-48-17.bin,2,2,1.7743385600000001,,1.7742604800000001,,True,,True,
2_2026-02-07--15-38-56\2_epoch_087_2026-02-07--15-48-24.bin,2,2,1.17131264,,1.171264,,True,,True,
2_2026-02-07--15-38-56\2_epoch_088_2026-02-07--15-48-31.bin,2,2,0.5693836800000001,,0.56932864,,True,,True,
2_2026-02-07--15-38-56\2_epoch_089_2026-02-07--15-48-38.bin,2,2,2.0182656,,0.0,,True,,True,
2_2026-02-07--15-38-56\2_epoch_090_2026-02-07--15-48-44.bin,2,2,1.41676288,,1.41670656,,True,,True,
2_2026-02-07--15-38-56\2_epoch_091_2026-02-07--15-48-51.bin,2,2,0.81654912,,0.81649536,,True,,True,
2_2026-02-07--15-38-56\2_epoch_092_2026-02-07--15-48-58.bin,2,2,0.21827968,,0.21822592000000002,,True,,True,
2_2026-02-07--15-38-56\2_epoch_093_2026-02-07--15-49-05.bin,2,2,1.66334208,,1.66330496,,True,,True,
2_2026-02-07--15-38-56\2_epoch_094_2026-02-07--15-49-11.bin,2,2,1.06120064,,1.0611456000000001,,True,,True,
2_2026-02-07--15-38-56\2_epoch_095_2026-02-07--15-49-18.bin,2,2,0.46055424,,0.46050176,,True,,True,
2_2026-02-07--15-38-56\2_epoch_096_2026-02-07--15-49-25.bin,2,2,1.90735232,,1.90729856,,True,,True,
2_2026-02-07--15-38-56\2_epoch_097_2026-02-07--15-49-32.bin,2,2,1.30541952,,1.30536576,,True,,True,
2_2026-02-07--15-38-56\2_epoch_098_2026-02-07--15-49-38.bin,2,2,0.7011136,,0.701056,,True,,True,
2_2026-02-07--15-38-56\2_epoch_099_2026-02-07--15-49-45.bin,2,2,0.09996544,,0.09991424,,True,,True,
2_2026-02-07--15-38-56\2_epoch_100_2026-02-07--15-49-52.bin,2,2,1.54638976,,1.54633216,,True,,True,
