PATH,TRUTH,PREDICTED,H0 TOA,H1 TOA,H2 TOA,H3 TOA,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY
2_2026-02-07--15-38-56\2_epoch_090_2026-02-07--15-48-44.bin,2,2,1.4169740800000001,,1.4169152,,True,,True,
2_2026-02-07--15-38-56\2_epoch_091_2026-02-07--15-48-51.bin,2,2,0.81676032,,0.8167091200000001,,True,,True,
2_2026-02-07--15-38-56\2_epoch_092_2026-02-07--15-48-58.bin,2,2,0.21849344,,0.21844224,,True,,True,
2_2026-02-07--15-38-56\2_epoch_093_2026-02-07--15-49-05.bin,2,2,1.6635545600000001,,1.66353024,,True,,True,
2_2026-02-07--15-38-56\2_epoch_094_2026-02-07--15-49-11.bin,2,2,1.06141312,,1.06135936,,True,,True,
2_2026-02-07--15-38-56\2_epoch_095_2026-02-07--15-49-18.bin,2,2,0.46076672,,0.46071936,,True,,True,
2_2026-02-07--15-38-56\2_epoch_096_2026-02-07--15-49-25.bin,2,2,1.90756736,,1.9075174400000001,,True,,True,
2_2026-02-07--15-38-56\2_epoch_097_2026-02-07--15-49-32.bin,2,2,1.3056332800000001,,1.30558464,,True,,True,
2_2026-02-07--15-38-56\2_epoch_098_2026-02-07--15-49-38.bin,2,2,0.7013248,,0.70126848,,True,,True,
2_2026-02-07--15-38-56\2_epoch_099_2026-02-07--15-49-45.bin,2,2,0.10017664,,0.10013312,,True,,True,
2_2026-02-07--15-38-56\2_epoch_100_2026-02-07--15-49-52.bin,2,2,1.5466035200000001,,1.5465472,,True,,True,
